bedrooms,bathrooms,area,lot_size,floors,age,garage,fireplace,renovated,neighborhood,distance_city,price,price_hilo
4,4.5,3628,20000.0,2,12,1,1,0,1,4.25,1178205.0,1
4,4.0,3381,2751.0,2,21,1,0,1,1,10.68,984160.0,1
3,3.0,1943,2169.0,1,68,1,1,0,0,20.96,482259.0,0
4,5.0,3494,1631.0,2,77,0,0,0,1,6.02,930630.0,1
4,4.5,2910,2443.0,2,118,0,1,0,1,12.5,872145.0,1
4,4.0,3278,6191.0,2,85,1,1,0,1,8.03,969752.0,1
3,3.5,3064,2522.0,2,90,0,1,0,1,7.86,773000.0,0
4,4.5,2833,5562.0,2,31,1,1,1,1,4.12,811912.0,1
4,4.0,2686,9290.0,1,123,1,1,1,1,6.03,939705.0,1
3,4.0,2722,3468.0,1,40,0,1,0,1,3.28,786660.0,0
4,4.5,2917,2303.0,1,24,1,0,0,0,9.17,759902.0,0
3,4.0,2332,1634.0,2,41,0,0,0,0,21.26,566035.0,0
3,3.0,2032,6351.0,1,47,1,1,0,1,4.5,748766.0,0
3,3.5,1928,5172.0,2,14,1,0,0,0,14.0,543690.0,0
4,4.5,3369,2906.0,1,68,1,1,0,1,7.14,926917.0,1
4,4.5,2136,1879.0,2,125,0,1,0,0,7.55,666803.0,0
5,5.0,3646,7238.0,1,24,1,0,0,1,11.64,1063956.0,1
3,3.5,3044,1687.0,1,78,1,0,0,0,15.99,694897.0,0
2,2.0,1356,1896.0,2,50,0,0,0,1,5.29,468602.0,0
5,5.0,3584,3336.0,1,38,1,0,0,0,11.06,901751.0,1
3,3.0,2156,1760.0,2,29,1,0,1,0,3.25,662882.0,0
3,3.0,2574,2228.0,1,72,1,1,0,1,2.21,854307.0,1
3,3.0,2387,3098.0,1,59,1,0,0,0,18.97,553267.0,0
3,3.0,3263,1795.0,1,106,0,0,0,1,3.04,945316.0,1
4,5.0,3631,3148.0,3,84,1,1,0,0,15.74,913401.0,1
4,4.5,3128,3076.0,1,15,1,1,0,1,10.55,919922.0,1
3,4.0,3041,3575.0,2,74,1,0,1,1,3.43,899166.0,1
3,3.5,2603,3411.0,1,62,1,1,0,0,19.13,642549.0,0
5,5.0,3638,6844.0,1,21,1,1,0,1,8.79,1027201.0,1
2,2.0,1842,5429.0,1,33,1,1,0,0,10.58,574023.0,0
3,4.0,2813,5588.0,1,55,1,1,0,0,12.43,829321.0,1
3,3.0,2596,2957.0,2,90,0,0,0,1,4.17,749620.0,0
2,2.0,860,4110.0,1,55,1,1,0,1,11.02,426464.0,0
3,3.0,2436,2701.0,1,17,1,0,0,0,11.23,555154.0,0
3,3.0,2454,3716.0,2,103,0,0,0,0,21.32,556346.0,0
6,5.0,3759,2733.0,2,123,1,1,0,0,24.02,1008283.0,1
5,5.0,3325,3577.0,1,56,0,0,0,0,24.3,781753.0,0
3,3.0,2291,1559.0,1,89,1,0,0,1,5.17,648982.0,0
2,2.0,1458,2460.0,1,4,0,1,1,1,3.45,478708.0,0
3,3.5,2384,4401.0,2,18,1,1,0,0,25.53,621841.0,0
2,2.0,1179,13164.0,1,27,0,0,0,1,2.59,527906.0,0
2,2.0,2243,3178.0,1,42,0,0,0,1,14.64,640229.0,0
3,3.0,1831,2739.0,1,7,1,0,1,0,24.64,517024.0,0
3,3.5,2379,7936.0,2,8,1,0,1,1,5.61,722170.0,0
3,3.0,1971,1776.0,2,20,1,1,0,1,7.98,712871.0,0
3,3.0,2252,1951.0,2,7,1,1,1,0,15.96,574591.0,0
4,4.0,3003,1814.0,2,113,0,0,0,0,20.5,758552.0,0
2,2.5,1842,3304.0,2,45,1,0,1,0,17.64,484137.0,0
4,5.0,2981,2203.0,2,53,1,0,0,1,8.0,854984.0,1
5,5.0,3924,2736.0,1,47,1,1,0,1,13.62,1020255.0,1
3,3.0,2398,7210.0,2,42,1,0,0,0,19.05,720450.0,0
5,5.0,3740,3846.0,3,67,1,1,0,1,8.81,1104650.0,1
4,4.5,3367,3780.0,2,13,1,1,0,0,11.13,931673.0,1
3,3.0,2420,2287.0,1,108,0,1,0,1,11.49,750407.0,0
5,5.0,4522,6221.0,1,121,0,0,0,0,16.57,1104124.0,1
3,4.0,2563,1779.0,2,29,0,1,0,1,7.06,632272.0,0
4,4.5,3704,4400.0,1,11,0,0,0,1,6.13,956985.0,1
3,3.0,2228,2229.0,2,5,1,0,1,1,5.25,776568.0,0
4,5.0,2767,3025.0,1,30,1,1,0,1,4.63,844904.0,1
4,5.0,3217,2614.0,3,108,0,0,0,1,0.5,805176.0,1
2,2.5,1227,2559.0,1,9,1,1,1,1,6.77,522780.0,0
2,2.0,1805,5131.0,2,90,0,0,0,0,19.46,449241.0,0
3,3.5,2635,2979.0,1,30,1,1,0,0,14.28,687567.0,0
4,4.0,3027,5498.0,2,41,1,0,0,0,17.47,821630.0,1
4,4.0,3014,4707.0,1,93,0,1,1,1,4.95,909120.0,1
2,2.5,1236,5277.0,1,63,0,1,0,1,13.63,369372.0,0
2,3.0,1447,3484.0,2,7,0,1,1,0,17.27,440978.0,0
3,4.0,2702,4681.0,1,97,0,0,0,1,3.1,812194.0,1
4,4.0,2653,1866.0,1,18,1,0,0,0,13.76,738575.0,0
2,2.0,938,6952.0,1,39,0,0,0,1,10.0,456900.0,0
2,2.0,1574,1523.0,3,72,1,0,0,0,9.65,407312.0,0
5,5.0,3717,5360.0,1,45,1,1,0,1,7.85,1005432.0,1
3,3.0,2253,3484.0,1,24,1,1,1,1,7.0,729202.0,0
2,2.0,1299,3337.0,1,92,0,0,0,1,11.87,537206.0,0
3,3.0,2111,2977.0,3,57,1,0,0,1,11.91,619681.0,0
3,3.0,2304,3181.0,2,104,1,1,0,1,9.74,724939.0,0
3,4.0,3015,4747.0,1,83,0,1,0,0,25.35,724986.0,0
5,5.0,3795,2746.0,2,91,0,0,0,1,3.45,1081850.0,1
3,3.0,2288,4086.0,1,31,1,0,0,1,5.09,673720.0,0
3,3.0,2230,5394.0,1,63,1,0,0,0,12.41,523404.0,0
5,5.0,3318,4095.0,1,3,0,1,1,1,9.93,948821.0,1
4,4.5,3196,2911.0,2,85,1,1,0,1,12.5,940983.0,1
4,4.0,3351,3173.0,1,24,1,0,0,1,5.7,893129.0,1
3,3.0,2581,4088.0,2,18,1,0,0,1,5.59,803689.0,1
4,4.5,3073,6727.0,2,17,1,1,0,0,14.17,836682.0,1
3,4.0,2726,9724.0,1,67,1,1,0,1,4.57,906755.0,1
3,3.5,2518,3856.0,3,36,1,0,0,1,3.05,704113.0,0
1,1.0,600,13035.0,1,67,1,0,0,1,4.5,331742.0,0
5,5.0,3440,8938.0,2,122,1,0,0,1,4.49,1053575.0,1
2,2.0,1931,1878.0,2,67,0,0,1,1,4.36,637241.0,0
3,3.0,3087,2395.0,1,11,1,1,0,0,13.7,764399.0,0
2,2.5,1130,2655.0,1,114,1,1,0,0,15.34,495703.0,0
6,5.0,4065,1756.0,1,90,1,0,0,0,19.15,897879.0,1
6,5.0,4289,3814.0,2,21,0,1,0,1,9.82,1077090.0,1
4,5.0,3482,6603.0,1,54,1,1,0,0,16.47,918422.0,1
5,5.0,2746,3493.0,2,33,1,0,0,1,6.59,885724.0,1
5,5.0,3916,5213.0,2,39,1,1,0,1,8.55,1143935.0,1
5,5.0,2878,7368.0,2,109,1,0,0,0,17.95,814313.0,1
3,3.0,1391,10374.0,1,99,1,0,0,0,12.91,507489.0,0
4,4.0,2749,8985.0,1,46,1,1,0,1,2.75,875680.0,1
3,3.5,3154,2365.0,2,28,1,0,0,1,6.41,855785.0,1
3,3.5,2904,1945.0,2,17,1,0,0,0,10.56,744521.0,0
4,4.0,3354,5203.0,1,12,1,1,0,1,10.14,858969.0,1
4,4.0,2964,2909.0,1,45,0,1,0,1,11.14,850402.0,1
3,3.5,1980,7228.0,2,41,0,0,0,0,25.95,494769.0,0
3,3.0,2258,3228.0,1,102,1,0,0,0,15.25,601397.0,0
4,4.0,2281,6502.0,1,55,1,0,0,1,7.84,715799.0,0
3,4.0,2472,1798.0,1,71,1,1,0,0,27.37,590035.0,0
2,2.0,1545,2674.0,2,2,1,0,1,1,9.96,526786.0,0
5,5.0,4065,9107.0,2,91,1,1,0,1,8.05,1069946.0,1
5,5.0,2795,3489.0,1,53,0,1,0,1,4.17,936912.0,1
3,4.0,2881,2229.0,1,74,1,1,1,0,15.62,745945.0,0
5,5.0,4092,1520.0,2,16,1,1,0,1,1.89,1123966.0,1
3,3.5,2191,2294.0,1,56,1,1,0,0,10.2,520969.0,0
5,5.0,3759,5565.0,1,116,1,1,0,0,21.51,985315.0,1
3,4.0,2669,3953.0,1,72,0,0,0,1,14.24,752323.0,0
6,5.0,5570,2932.0,1,91,0,0,0,1,13.05,1355058.0,1
3,3.5,2532,3481.0,2,60,1,1,0,1,6.35,787289.0,0
5,5.0,4218,6661.0,1,24,1,1,0,1,5.94,1202898.0,1
3,3.0,2350,4154.0,2,52,1,0,1,1,3.35,744095.0,0
3,4.0,2926,2770.0,2,15,0,1,0,1,15.28,769723.0,0
4,4.5,2832,2340.0,1,42,1,0,0,1,0.58,946750.0,1
5,5.0,4248,2753.0,2,117,1,0,0,0,14.98,942401.0,1
4,4.0,2591,5059.0,1,64,0,0,1,1,9.68,786362.0,0
3,3.0,1956,9082.0,2,46,0,1,1,1,7.46,746010.0,0
4,4.5,3871,2601.0,2,106,0,1,0,1,8.83,996089.0,1
4,5.0,4270,2601.0,1,96,1,1,0,1,3.97,1196809.0,1
5,5.0,3596,3485.0,1,95,1,0,0,0,19.46,835666.0,1
4,4.0,3029,2365.0,2,99,1,0,1,0,19.37,777789.0,0
3,4.0,2091,2009.0,2,10,0,0,1,0,16.79,541109.0,0
5,5.0,4230,3376.0,2,60,1,1,0,1,4.69,1242788.0,1
5,5.0,2980,4645.0,2,29,0,1,0,1,9.57,842136.0,1
2,2.0,1599,4561.0,2,31,1,1,0,0,20.75,492223.0,0
4,4.0,2771,6817.0,2,44,0,0,0,1,6.89,792102.0,1
3,3.0,2472,1940.0,1,120,0,0,0,1,0.99,714549.0,0
4,4.0,2854,12672.0,2,57,1,1,0,1,12.33,890689.0,1
2,2.5,1468,5500.0,1,106,0,0,0,1,10.47,530240.0,0
6,5.0,3929,1581.0,1,120,0,0,0,1,8.69,1068916.0,1
5,5.0,3220,2104.0,2,74,1,1,0,0,8.35,927444.0,1
2,2.0,729,1663.0,3,67,1,0,0,1,8.66,364428.0,0
3,3.5,2094,1904.0,2,66,1,0,0,0,13.44,570763.0,0
3,3.0,2660,2839.0,2,6,1,1,1,0,22.58,654586.0,0
4,4.5,3175,2510.0,2,22,1,0,0,1,15.82,877467.0,1
3,3.0,2814,1505.0,1,13,1,1,0,1,2.77,791899.0,1
5,5.0,4046,2693.0,2,81,1,1,0,1,2.84,1189329.0,1
2,3.0,1457,2890.0,2,41,0,0,0,1,8.3,437468.0,0
2,2.0,2070,6238.0,2,50,1,1,0,1,0.5,690768.0,0
5,5.0,3548,2573.0,1,26,1,1,0,0,17.43,897046.0,1
3,3.0,2616,2468.0,2,36,1,1,1,1,6.19,868475.0,1
4,4.5,3138,3799.0,2,4,1,1,1,1,12.63,889796.0,1
3,3.5,3252,1642.0,2,121,1,0,0,1,4.95,898248.0,1
4,4.0,3208,2250.0,1,20,1,0,0,1,12.32,880830.0,1
4,4.0,3515,2493.0,1,81,0,0,1,1,12.04,994674.0,1
2,2.5,1645,9027.0,3,35,1,0,0,1,8.17,633834.0,0
3,3.0,2367,7988.0,1,120,0,1,0,1,3.46,786170.0,0
2,2.0,1031,1711.0,2,101,1,0,0,1,4.25,463891.0,0
3,4.0,2160,3808.0,2,85,1,1,0,0,24.06,546902.0,0
5,5.0,3626,1705.0,1,73,0,1,0,0,19.07,966776.0,1
3,3.5,2438,1899.0,3,57,1,1,0,0,17.08,681059.0,0
6,5.0,3891,12264.0,1,109,1,1,1,0,17.35,1077371.0,1
4,4.5,2618,3659.0,2,99,1,0,0,0,15.19,713954.0,0
4,5.0,3312,2013.0,1,34,0,0,0,1,3.35,936869.0,1
5,5.0,3588,2026.0,2,90,0,1,0,1,8.93,948751.0,1
4,5.0,2884,2028.0,1,34,1,0,1,1,9.41,899195.0,1
4,4.0,2787,1937.0,2,7,1,1,1,1,7.55,863979.0,1
3,3.5,1866,2148.0,2,114,1,1,0,1,2.67,655900.0,0
3,3.0,1156,3120.0,2,81,1,1,0,1,10.14,416723.0,0
6,5.0,3950,3303.0,2,114,0,0,0,1,11.1,1003182.0,1
2,2.0,1658,4478.0,2,65,1,1,0,1,3.39,654276.0,0
4,5.0,3235,2850.0,2,12,1,0,0,0,22.34,801778.0,1
2,2.5,1361,1751.0,1,5,1,0,1,1,2.13,587052.0,0
4,4.5,3758,12832.0,2,65,1,1,0,1,3.63,1127594.0,1
4,4.0,2604,5223.0,1,92,1,0,0,0,8.18,648623.0,0
5,5.0,3421,2301.0,1,8,0,1,1,0,21.8,808590.0,1
3,4.0,2846,4106.0,1,21,1,0,0,1,11.87,794027.0,1
3,3.5,2360,6350.0,2,25,0,0,0,1,6.23,755050.0,0
4,4.5,3301,1695.0,2,3,0,1,1,1,6.31,976829.0,1
6,5.0,3507,1847.0,2,118,1,0,1,0,8.86,1047328.0,1
3,4.0,2529,2378.0,2,66,0,1,0,1,7.84,724408.0,0
3,3.0,2606,4834.0,2,40,1,0,1,1,2.48,868006.0,1
3,3.5,2066,2233.0,2,65,1,0,0,1,8.31,737069.0,0
4,5.0,3500,4478.0,2,88,1,0,0,0,13.4,940370.0,1
1,1.0,600,2321.0,2,33,1,1,0,1,7.23,330871.0,0
4,4.0,3388,4913.0,2,33,0,1,1,1,6.87,983989.0,1
4,4.0,3070,2060.0,2,14,1,1,0,1,4.48,915292.0,1
4,5.0,3541,1690.0,2,76,1,1,0,1,3.9,957537.0,1
3,4.0,2373,4685.0,3,60,1,1,0,1,6.2,748922.0,0
3,3.0,1903,7675.0,2,116,1,1,0,1,8.73,668092.0,0
5,5.0,4159,1630.0,2,8,0,0,1,0,19.42,939972.0,1
3,3.0,2645,2139.0,1,12,1,0,0,1,9.34,705185.0,0
1,1.0,600,2500.0,1,34,1,0,0,1,7.34,263368.0,0
4,5.0,2977,2131.0,2,62,0,1,0,1,3.54,817426.0,1
4,4.0,3393,4708.0,2,106,1,1,0,1,2.85,942986.0,1
3,4.0,2879,7910.0,1,118,1,0,0,1,8.21,832081.0,1
3,3.0,1789,1561.0,1,112,1,0,1,0,6.78,611546.0,0
2,2.0,1268,3011.0,2,31,1,0,0,0,9.5,393181.0,0
3,3.0,2836,7317.0,1,53,0,0,0,1,5.16,883611.0,1
5,5.0,3359,3650.0,1,61,0,0,0,0,14.13,867950.0,1
2,2.5,2327,1675.0,1,60,1,1,0,0,12.6,594061.0,0
4,4.0,2956,3724.0,2,22,1,0,0,0,19.02,830072.0,1
3,3.0,2390,5587.0,2,87,1,1,0,1,0.95,834116.0,1
3,3.5,2845,3946.0,2,120,1,0,1,1,2.9,953755.0,1
3,3.5,2096,3217.0,1,51,1,0,0,1,7.55,595461.0,0
2,2.0,1774,2182.0,2,19,1,0,0,0,14.95,423605.0,0
3,3.5,2295,2490.0,3,22,1,0,0,0,14.42,669012.0,0
5,5.0,3689,5487.0,1,21,1,0,0,0,20.29,858146.0,1
3,3.0,2694,4873.0,2,20,0,0,0,0,21.12,622344.0,0
6,5.0,3991,3098.0,1,9,0,0,1,1,3.75,1177522.0,1
4,5.0,3536,9803.0,2,12,0,1,0,0,11.32,1043237.0,1
5,5.0,3703,1831.0,1,86,1,0,0,1,9.1,921820.0,1
1,1.0,901,5701.0,1,88,1,1,0,0,11.99,324358.0,0
5,5.0,4529,2434.0,2,110,1,0,0,0,13.62,1026953.0,1
5,5.0,3965,1672.0,1,14,1,1,0,1,2.41,979855.0,1
3,3.0,2602,2010.0,2,8,0,1,1,1,4.86,641969.0,0
3,3.5,2082,4900.0,2,80,1,1,0,1,2.58,685122.0,0
2,2.0,1999,3727.0,1,64,1,1,0,0,14.05,535852.0,0
4,4.0,2832,4324.0,1,28,1,0,0,0,18.69,727996.0,0
4,4.0,2875,2021.0,2,71,0,1,0,1,11.68,839659.0,1
3,3.0,2813,2822.0,1,106,0,1,0,0,16.88,794210.0,1
2,3.0,1103,7529.0,2,102,1,1,0,0,8.82,483560.0,0
3,3.0,2004,1638.0,2,85,1,0,0,1,7.7,619958.0,0
6,5.0,4163,8228.0,1,36,1,1,0,1,8.96,1142012.0,1
4,4.0,2663,3663.0,1,77,1,1,0,0,12.26,740451.0,0
3,3.0,1993,3077.0,2,5,1,1,1,1,6.18,651568.0,0
3,4.0,3174,1922.0,1,85,0,0,0,1,4.98,815818.0,1
6,5.0,4235,3608.0,1,42,1,1,0,1,4.46,1170317.0,1
6,5.0,4179,7893.0,3,48,1,0,1,0,10.25,1156959.0,1
3,3.0,1637,5560.0,1,104,1,1,0,0,18.65,447755.0,0
3,3.5,2592,3976.0,2,8,1,0,1,1,7.28,802219.0,1
6,5.0,4499,4030.0,1,89,1,1,0,1,4.12,1269032.0,1
4,4.5,3671,2095.0,2,52,0,1,0,1,6.11,993487.0,1
5,5.0,3533,2683.0,2,25,1,0,0,1,9.16,961431.0,1
2,2.5,1471,5142.0,2,17,1,0,0,1,6.22,606171.0,0
4,4.0,2399,2052.0,1,48,1,1,0,1,3.65,696489.0,0
2,2.0,1858,4747.0,2,92,1,1,0,0,18.16,517183.0,0
2,3.0,2394,4730.0,2,46,1,0,0,0,16.76,684704.0,0
3,3.0,2535,5051.0,2,82,1,0,1,0,16.89,661530.0,0
3,3.0,2058,1832.0,1,45,1,1,0,1,12.51,688150.0,0
4,4.0,3160,4860.0,1,16,1,1,0,0,19.98,751797.0,0
3,3.0,2010,7624.0,1,65,0,1,0,1,1.27,686138.0,0
5,5.0,2816,2436.0,1,89,0,1,0,1,9.06,836180.0,1
2,2.0,2354,3012.0,2,117,1,1,0,0,16.84,622536.0,0
4,5.0,2934,2386.0,1,87,1,0,0,1,7.75,810751.0,1
4,4.5,3283,2905.0,1,13,1,1,0,1,10.71,940918.0,1
3,3.0,2319,1775.0,1,12,1,0,0,0,13.35,657488.0,0
4,5.0,3356,4125.0,2,68,1,1,0,1,4.56,944466.0,1
4,4.0,3157,7052.0,2,116,1,1,1,1,2.03,979995.0,1
5,5.0,3479,2317.0,1,28,1,1,0,1,4.55,906638.0,1
4,4.5,3237,2930.0,2,11,1,0,1,0,25.39,788495.0,0
6,5.0,4035,2866.0,2,35,1,0,0,1,11.04,1157893.0,1
3,3.5,2832,1973.0,2,46,1,0,0,1,10.34,770819.0,0
3,3.0,1762,3059.0,2,122,0,0,0,1,4.07,595771.0,0
3,3.0,2048,1978.0,1,5,0,0,1,0,24.14,491402.0,0
4,4.5,3989,3850.0,2,26,1,1,1,0,22.16,922505.0,1
2,3.0,1456,1630.0,2,21,1,0,0,1,2.57,522097.0,0
4,4.5,3783,1760.0,2,34,1,1,0,1,4.68,1068164.0,1
4,4.0,3465,1944.0,2,32,1,1,0,0,17.76,798700.0,1
1,1.5,600,2983.0,1,46,0,1,0,1,7.68,322714.0,0
5,5.0,3719,6521.0,1,37,1,0,1,0,11.15,982585.0,1
3,3.0,2280,1783.0,2,67,1,1,0,1,2.47,723181.0,0
5,5.0,4068,6315.0,1,56,0,0,0,0,15.86,955992.0,1
3,3.0,2451,2602.0,1,36,1,1,1,0,9.72,808615.0,1
5,5.0,3820,1871.0,2,55,1,1,0,1,2.33,986808.0,1
2,3.0,1770,2059.0,2,41,0,1,0,0,9.85,475538.0,0
4,4.5,2871,2005.0,1,23,0,0,0,1,2.44,939606.0,1
6,5.0,4171,5749.0,3,16,0,0,0,1,6.99,1208638.0,1
4,4.5,2890,2555.0,1,63,1,1,0,1,5.4,859131.0,1
3,3.0,2053,2668.0,2,102,1,0,1,1,7.14,647216.0,0
4,4.0,3139,3031.0,2,89,1,0,0,1,2.4,911119.0,1
6,5.0,3574,2259.0,2,35,1,0,0,0,22.74,924388.0,1
4,4.5,3366,7415.0,1,61,1,1,0,0,21.62,864539.0,1
4,4.5,3930,9050.0,2,121,1,1,0,0,10.6,1093419.0,1
3,3.5,2721,1617.0,1,27,1,0,0,1,8.7,812314.0,1
4,4.0,2760,2053.0,2,99,1,1,0,0,23.4,737221.0,0
5,5.0,3722,3489.0,2,61,1,1,0,0,14.72,918180.0,1
3,4.0,3091,1626.0,2,4,1,0,1,1,2.46,757658.0,0
4,5.0,3282,8697.0,2,43,0,1,1,1,1.65,1126578.0,1
4,4.0,3258,5528.0,2,74,1,1,0,1,9.24,1006239.0,1
6,5.0,4219,1988.0,2,16,1,1,0,1,2.3,1141366.0,1
3,3.0,2493,2024.0,1,3,0,1,1,1,7.56,790911.0,1
6,5.0,4048,4022.0,1,121,0,0,1,1,7.09,1233574.0,1
4,4.5,3181,4518.0,1,91,1,1,0,1,9.77,862870.0,1
3,3.5,2453,6853.0,1,76,0,1,0,0,12.37,643631.0,0
3,3.0,2895,2698.0,2,21,0,1,0,0,13.76,759073.0,0
2,2.5,1568,10785.0,2,52,1,1,0,1,4.67,577023.0,0
3,3.5,3186,1993.0,1,84,1,0,0,1,4.92,789267.0,0
5,5.0,3231,5697.0,1,10,0,0,1,1,2.86,1054598.0,1
4,5.0,4045,2470.0,2,19,0,1,0,1,2.67,1071924.0,1
5,5.0,3947,2256.0,2,107,1,0,0,1,3.65,1033905.0,1
5,5.0,3359,2775.0,2,78,1,0,0,0,17.57,792884.0,1
4,4.5,2883,10111.0,2,58,1,0,0,0,14.53,736438.0,0
6,5.0,4433,2480.0,1,19,1,0,0,1,4.8,1113594.0,1
3,3.0,1704,9115.0,2,51,1,0,1,0,16.56,602512.0,0
5,5.0,4248,5954.0,1,74,1,1,0,1,1.27,1203017.0,1
3,3.0,1969,2874.0,1,64,0,0,0,1,1.95,517020.0,0
2,2.0,1375,3222.0,2,74,0,1,0,1,9.85,548254.0,0
3,3.5,2957,4421.0,1,98,1,1,0,1,3.44,912805.0,1
4,4.0,3362,2746.0,1,13,0,0,0,1,11.42,855798.0,1
4,4.5,3556,2067.0,2,30,1,0,0,1,11.7,969006.0,1
2,2.0,1880,1814.0,1,74,1,0,0,0,15.33,416722.0,0
4,5.0,2881,3236.0,3,13,1,1,0,1,8.13,893714.0,1
3,4.0,2509,4442.0,1,16,0,0,0,1,9.58,710901.0,0
6,5.0,3979,3525.0,2,58,1,1,0,1,9.27,1061903.0,1
5,5.0,3810,1786.0,1,63,1,1,1,1,1.67,1179086.0,1
4,4.5,3161,3278.0,1,31,1,1,0,1,3.19,990904.0,1
4,5.0,3745,2865.0,2,70,1,1,0,0,21.31,867132.0,1
4,4.0,3087,5648.0,2,3,1,0,1,1,1.86,1044818.0,1
3,3.0,2337,2078.0,1,88,0,1,1,0,12.9,632921.0,0
4,4.0,2539,6620.0,2,56,1,1,0,1,2.65,831615.0,1
3,3.5,2682,2610.0,1,100,1,0,1,1,3.62,813902.0,1
4,4.0,3282,2153.0,2,76,0,1,0,0,14.82,852072.0,1
3,3.0,2503,5491.0,2,27,0,1,0,1,3.26,837027.0,1
4,4.0,2860,2317.0,1,73,1,1,0,0,15.52,646065.0,0
3,3.0,1416,2694.0,1,107,1,1,0,1,8.95,596938.0,0
3,3.0,1557,2862.0,1,26,1,1,0,1,9.19,618241.0,0
4,5.0,3083,3364.0,2,104,1,0,0,1,10.89,798214.0,1
2,2.0,902,5310.0,2,7,1,0,1,0,18.96,382295.0,0
3,3.0,1692,2398.0,2,106,0,0,0,0,10.76,506757.0,0
4,5.0,3303,4023.0,2,57,1,1,0,0,12.78,822867.0,1
3,3.5,2224,5168.0,2,9,1,1,1,1,6.39,738581.0,0
3,3.5,2476,3972.0,2,52,1,0,0,0,12.45,678707.0,0
3,3.0,1956,1898.0,1,12,1,0,0,1,2.93,635680.0,0
3,3.5,1990,6664.0,2,72,0,1,0,1,9.33,620217.0,0
3,3.5,2305,3035.0,2,70,0,0,0,1,11.3,653320.0,0
3,3.5,2264,2003.0,2,48,1,0,0,0,11.25,637661.0,0
4,5.0,3089,8101.0,2,39,1,1,0,1,7.89,935417.0,1
2,2.0,1483,7040.0,1,118,0,1,0,1,3.96,504036.0,0
2,2.0,1850,7322.0,2,9,1,0,1,1,2.29,742796.0,0
3,3.5,2307,3542.0,2,31,1,0,0,0,20.12,603376.0,0
4,4.0,3506,10205.0,3,34,1,0,0,1,5.34,1025073.0,1
3,3.0,1956,4358.0,2,2,0,1,1,0,23.56,511788.0,0
3,3.0,2942,11486.0,2,64,0,0,0,1,5.99,851765.0,1
4,5.0,2701,4378.0,2,77,0,0,0,1,2.76,866479.0,1
4,4.5,2960,2165.0,1,26,1,0,0,1,5.37,882611.0,1
3,4.0,2679,7221.0,1,58,1,0,0,1,2.41,806221.0,1
3,3.0,2473,4466.0,2,62,0,0,0,0,17.93,637746.0,0
4,4.5,3181,2221.0,1,80,1,1,0,0,18.58,745794.0,0
3,3.0,2601,1746.0,1,51,1,1,0,0,22.88,653070.0,0
4,4.5,3437,5608.0,2,49,1,0,0,0,16.98,928276.0,1
4,5.0,3304,5670.0,1,64,1,0,0,1,2.56,910148.0,1
3,3.5,2169,2898.0,2,105,1,1,1,1,7.05,742821.0,0
6,5.0,4276,7260.0,2,50,1,0,0,0,12.75,1157009.0,1
4,4.0,2661,2436.0,1,42,1,0,0,0,16.89,744865.0,0
3,3.0,1934,3824.0,1,56,0,0,0,0,19.32,425766.0,0
4,4.0,3521,5387.0,1,32,0,0,0,0,12.2,979390.0,1
3,3.0,2298,2702.0,1,123,1,0,0,0,11.06,680831.0,0
3,3.0,1829,8537.0,2,2,1,0,1,0,16.45,531283.0,0
4,4.0,3103,1550.0,2,8,1,1,1,1,6.5,940423.0,1
4,4.0,3123,2117.0,3,46,1,1,0,1,10.6,899108.0,1
4,4.5,3372,1648.0,2,80,0,0,1,1,12.44,899884.0,1
1,1.5,600,2290.0,1,30,1,1,0,1,6.85,250000.0,0
4,4.0,3172,3577.0,2,35,1,1,0,1,11.17,960476.0,1
2,2.5,2403,1607.0,3,73,1,0,0,1,11.5,770925.0,0
3,3.5,1532,2052.0,3,46,1,1,0,1,2.83,604850.0,0
5,5.0,3684,7133.0,3,6,1,1,1,1,2.56,1098092.0,1
4,5.0,2823,2997.0,2,17,1,1,0,1,6.6,931986.0,1
3,3.0,2321,6949.0,1,120,0,0,0,1,15.4,723814.0,0
4,4.5,2880,4739.0,1,38,1,0,0,0,21.45,801573.0,1
3,4.0,2783,2252.0,2,10,0,0,1,1,8.26,796045.0,1
3,4.0,2319,6036.0,1,75,1,0,0,1,3.65,816674.0,1
2,3.0,1922,2621.0,2,65,1,0,1,1,8.39,605406.0,0
4,4.0,3092,5590.0,3,66,1,0,0,0,14.13,891977.0,1
3,3.0,2256,2401.0,1,49,0,0,0,0,16.09,528176.0,0
6,5.0,3513,2825.0,2,20,1,1,0,0,16.44,1006469.0,1
4,4.0,2726,2827.0,3,97,1,1,0,1,12.41,778119.0,0
5,5.0,3536,1542.0,3,100,1,1,0,0,21.22,836264.0,1
4,4.5,2581,2870.0,1,81,1,0,1,1,2.21,816602.0,1
4,5.0,3494,2843.0,2,13,0,1,0,0,22.9,896277.0,1
5,5.0,3348,4329.0,1,9,0,0,1,1,11.84,964928.0,1
4,4.0,3266,6100.0,1,102,0,1,0,1,10.32,857898.0,1
3,3.0,2001,8472.0,2,41,1,1,0,0,18.33,515795.0,0
4,5.0,3658,4678.0,2,37,1,0,0,0,21.77,896387.0,1
5,5.0,4180,3899.0,2,21,1,0,0,0,12.07,1018624.0,1
3,3.0,2353,3823.0,1,6,1,1,1,1,7.45,788050.0,0
3,3.0,2284,3842.0,2,57,1,1,0,1,4.04,773477.0,0
